CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Churn_Probability,Risk_Level,CustomerId
568,31,1,61592.14,2,1,1,61796.64,0,True,False,False,0.03,Low,15762332
806,48,4,164701.68,1,1,1,21439.49,0,False,False,True,0.08,Low,15700223
726,26,1,80780.16,1,1,1,19225.85,0,False,True,False,0.09,Low,15729956
552,36,8,0.0,2,0,0,132547.02,0,False,False,True,0.01,Low,15594862
755,30,6,154221.37,2,0,1,62688.55,0,True,False,False,0.06,Low,15598782
634,26,8,0.0,1,1,0,21760.96,0,False,False,True,0.02,Low,15745080
756,26,5,101641.14,2,0,1,154460.68,0,False,False,False,0.02,Low,15703399
776,37,2,0.0,1,0,1,8065.0,0,False,False,True,0.05,Low,15732175
649,45,5,92786.66,1,1,0,173365.9,1,False,False,False,0.92,High,15630725
595,32,8,131081.66,2,1,1,69428.79,0,True,False,True,0.0,,15640260
646,30,5,98014.74,1,1,1,12757.14,0,False,False,True,0.0,,15716822
592,38,8,0.0,2,1,0,180426.2,0,False,True,True,0.02,Low,15583748
574,26,8,97460.1,1,1,1,43093.67,0,False,False,True,0.03,Low,15605968
850,36,1,104077.19,2,0,1,68594.0,0,False,False,True,0.07,Low,15790683
850,29,1,0.0,2,1,1,197996.65,0,False,True,False,0.01,Low,15607713
475,46,10,0.0,2,0,0,122953.0,1,False,False,False,0.73,High,15700212
642,39,4,0.0,1,1,1,76821.24,0,False,False,False,0.02,Low,15626710
710,51,4,93656.95,1,0,1,141400.51,1,False,True,False,0.73,High,15716491
596,30,6,121345.88,4,1,0,41921.75,1,False,True,True,0.8,High,15625824
609,39,8,141675.23,1,0,1,175664.25,0,False,False,False,0.05,Low,15617705
797,31,8,0.0,2,1,0,117916.63,0,False,True,False,0.0,,15761976
504,43,7,102365.49,1,1,0,194690.77,1,True,False,False,0.81,High,15634891
735,50,9,0.0,1,0,0,166677.35,1,False,True,True,0.9,High,15744517
680,30,3,0.0,1,1,0,160131.58,0,False,True,False,0.1,Low,15686963
449,52,6,0.0,2,0,1,123622.0,0,False,False,True,0.24,Low,15808189
685,57,7,101868.51,1,0,1,113483.96,0,True,False,True,0.16,Low,15580845
569,38,8,0.0,2,0,0,79618.79,0,False,True,True,0.05,Low,15799156
631,35,9,112392.45,2,1,0,24472.23,0,False,False,True,0.01,Low,15694296
595,25,7,106570.34,2,0,1,177025.79,0,True,False,False,0.05,Low,15677049
461,28,8,0.0,1,1,1,103349.74,0,False,False,False,0.01,Low,15583595
630,50,1,81947.76,1,0,1,63606.22,1,False,False,True,0.65,Medium,15590146
661,31,7,144162.3,2,1,1,14490.79,0,False,False,False,0.07,Low,15801548
796,39,5,86350.87,2,0,0,105080.53,0,True,False,True,0.02,Low,15660833
710,47,5,158623.14,1,0,0,83499.89,1,False,False,True,0.81,High,15762277
741,32,8,0.0,2,1,0,143598.7,0,False,False,True,0.0,,15791302
606,48,4,132403.56,1,0,0,36091.91,1,True,False,True,0.97,High,15798975
747,27,10,0.0,2,0,0,13007.89,0,False,False,True,0.01,Low,15599956
549,43,3,134985.66,1,1,0,6101.41,0,True,False,False,0.3,Low,15577274
576,36,6,0.0,2,1,1,48314.0,0,False,False,True,0.01,Low,15701200
528,37,6,103772.45,1,1,0,197111.99,0,False,False,True,0.18,Low,15638149
535,33,2,133040.32,1,1,1,110299.78,0,False,False,True,0.03,Low,15786199
575,37,0,0.0,2,0,0,30114.32,0,False,True,False,0.01,Low,15701765
656,39,10,0.0,2,1,1,98894.64,0,False,False,True,0.02,Low,15586974
440,42,2,0.0,2,1,0,49826.68,0,False,False,True,0.38,Medium,15729040
539,38,8,71460.67,2,1,1,10074.05,0,False,True,True,0.08,Low,15788676
850,39,6,133214.13,1,0,1,20769.88,0,False,True,True,0.07,Low,15602497
646,37,7,96558.66,1,0,0,163427.18,0,False,False,False,0.12,Low,15701333
744,54,6,93806.31,2,0,1,140068.77,0,False,False,True,0.1,Low,15812071
710,36,8,0.0,2,0,0,83206.19,0,False,True,False,0.01,Low,15634375
544,64,3,124043.8,1,1,1,111402.97,1,False,False,False,0.71,High,15738267
723,52,5,131694.97,1,0,1,92873.5,1,True,False,True,0.86,High,15786800
507,29,6,0.0,2,0,1,94780.9,0,False,True,False,0.0,,15591130
787,35,1,106266.8,1,1,1,16607.15,0,False,False,False,0.03,Low,15720662
598,41,8,0.0,2,1,1,161954.43,0,False,True,True,0.0,,15751531
796,51,6,0.0,2,0,1,194733.28,0,False,False,True,0.06,Low,15653595
569,41,4,139840.36,1,1,1,163524.7,0,False,True,False,0.05,Low,15568360
711,34,8,0.0,2,0,0,48260.19,0,False,False,True,0.0,,15781210
661,35,8,124098.54,1,1,0,86678.48,0,True,False,True,0.28,Low,15668058
415,32,5,145807.59,1,1,1,3064.65,0,False,False,True,0.02,Low,15597131
578,23,8,0.0,2,1,0,112124.98,0,False,True,True,0.0,,15697283
611,26,2,107508.93,2,1,1,120801.65,0,False,False,False,0.04,Low,15640953
600,28,6,0.0,2,0,1,52193.23,0,False,False,False,0.0,,15715031
661,32,1,145980.23,1,0,1,56636.28,0,True,False,False,0.03,Low,15589660
850,37,3,212778.2,1,0,1,69372.88,0,False,False,False,0.19,Low,15769818
573,47,4,152522.47,1,0,1,164038.07,1,True,False,False,0.82,High,15782736
764,33,9,168964.77,1,0,1,118982.51,0,False,True,False,0.03,Low,15614818
838,34,8,0.0,2,1,0,27472.07,0,False,False,False,0.02,Low,15794014
821,28,8,0.0,1,1,1,36754.13,0,False,False,False,0.04,Low,15732448
607,36,4,98266.3,1,1,1,46416.36,0,False,True,False,0.06,Low,15723411
558,38,8,113000.92,1,1,1,152872.39,0,False,False,True,0.04,Low,15797686
530,23,1,137060.88,2,1,1,165227.23,0,True,False,True,0.0,,15605950
654,37,5,112146.12,1,1,0,75927.35,0,True,False,True,0.23,Low,15812497
530,33,4,129307.32,1,1,1,172930.28,0,False,False,False,0.05,Low,15690678
656,69,6,163975.09,1,1,1,36108.5,0,False,True,True,0.1,Low,15747677
520,43,7,0.0,2,1,1,36202.74,0,False,True,True,0.02,Low,15618926
602,42,6,158414.85,1,1,1,131886.46,0,True,False,False,0.11,Low,15673908
701,48,1,92072.68,1,1,1,133992.36,0,True,False,False,0.28,Low,15727944
653,30,2,88243.29,2,1,1,96658.26,0,False,True,False,0.02,Low,15807294
668,25,8,0.0,2,1,1,135112.09,0,False,True,True,0.0,,15618581
652,48,4,59486.31,1,1,0,163944.18,1,False,False,True,0.94,High,15584364
639,54,2,0.0,2,1,1,53843.71,0,False,True,False,0.02,Low,15599552
730,52,7,0.0,2,0,1,122398.84,0,False,True,False,0.04,Low,15749177
780,34,1,0.0,1,1,1,64804.04,0,False,False,True,0.02,Low,15718779
592,38,8,119278.01,2,0,1,19370.73,0,False,False,False,0.07,Low,15568106
628,34,4,158741.43,2,1,1,126192.54,0,False,False,True,0.02,Low,15779481
658,40,7,140596.95,1,0,1,135459.02,1,False,False,False,0.73,High,15709994
850,29,10,0.0,2,1,1,94815.04,0,False,True,False,0.03,Low,15772777
515,37,2,90432.92,1,1,1,188366.04,1,True,False,True,0.7,Medium,15706815
571,35,1,104783.81,2,0,1,178512.52,0,False,False,False,0.04,Low,15618018
760,42,0,77992.97,2,1,1,97906.38,0,True,False,True,0.06,Low,15671032
720,43,10,110822.9,1,0,0,72861.94,0,True,False,False,0.34,Medium,15634281
632,42,4,119624.6,2,1,1,195978.86,0,True,False,True,0.02,Low,15766374
694,31,6,109052.59,2,1,1,19448.93,1,True,False,True,0.04,Low,15600991
559,40,5,139129.44,1,0,1,32635.54,0,False,True,False,0.08,Low,15777576
773,42,8,152324.66,2,1,0,171733.22,0,True,False,False,0.03,Low,15742613
581,38,1,0.0,2,1,0,46176.22,0,False,False,True,0.01,Low,15649523
524,37,9,127480.58,2,1,0,179634.69,0,True,False,False,0.12,Low,15651063
713,53,6,115029.4,1,0,0,191521.32,1,False,False,True,0.87,High,15683124
676,40,8,114005.78,1,1,1,67998.45,0,False,False,True,0.01,Low,15618314
651,42,1,116646.76,1,1,0,44731.8,1,True,False,False,0.59,Medium,15670823
717,49,1,110864.38,2,1,1,124532.9,1,False,True,False,0.69,Medium,15607133
594,23,5,156267.59,1,1,0,160968.44,0,False,False,True,0.03,Low,15615012
716,44,3,109528.28,1,1,0,27341.63,1,False,False,False,0.8,High,15725141
668,35,6,102482.76,1,1,1,53994.64,0,False,False,False,0.05,Low,15623560
678,23,10,115563.71,1,1,1,91633.53,0,True,False,True,0.01,Low,15693018
545,23,2,0.0,2,1,0,189613.12,0,False,False,True,0.03,Low,15636756
613,40,9,95624.36,2,1,1,60706.33,0,False,False,False,0.08,Low,15647474
687,21,8,0.0,2,1,1,154767.34,0,False,True,False,0.0,,15576714
715,28,7,160376.61,1,0,0,196853.11,0,False,False,True,0.09,Low,15585047
618,41,8,37702.79,1,1,1,195775.48,0,True,False,True,0.09,Low,15743976
721,35,6,118273.83,1,0,1,3086.89,0,False,False,False,0.08,Low,15793881
445,34,7,131082.17,2,1,1,70618.0,0,True,False,False,0.09,Low,15576517
690,38,1,94456.0,2,0,1,55034.02,0,False,False,True,0.0,,15631072
709,43,8,0.0,2,0,0,168035.62,1,False,False,False,0.72,High,15730394
671,42,3,0.0,2,1,1,128449.33,0,False,True,False,0.01,Low,15631460
538,33,6,93791.38,1,1,1,199249.29,0,False,False,True,0.05,Low,15692002
735,33,4,0.0,2,1,0,149474.69,0,False,False,False,0.0,,15595282
592,37,7,0.0,2,1,1,126726.33,0,False,False,False,0.0,,15789548
747,61,7,155973.13,1,0,1,147554.26,0,False,False,True,0.07,Low,15758035
675,36,7,89409.95,1,1,1,149399.7,0,True,False,True,0.01,Low,15617518
632,39,5,97854.37,2,1,0,93536.38,0,False,True,False,0.05,Low,15651802
621,39,6,0.0,2,1,1,58883.91,0,False,False,True,0.01,Low,15631813
521,29,3,60280.62,1,1,0,154271.41,0,False,True,True,0.06,Low,15729668
591,36,7,135216.8,1,1,1,122022.89,0,False,True,True,0.01,Low,15741728
706,28,6,124923.35,2,1,1,50299.14,0,True,False,False,0.0,,15576676
677,38,4,0.0,2,1,0,187800.63,0,False,False,True,0.01,Low,15711378
769,27,7,188614.07,1,1,0,171344.09,0,True,False,True,0.09,Low,15765520
771,32,5,62321.62,1,1,1,40920.59,0,False,False,True,0.01,Low,15656726
601,48,8,120782.7,1,1,0,63940.68,1,True,False,False,0.91,High,15647842
670,42,1,115961.58,2,0,1,29483.87,0,False,False,False,0.15,Low,15719309
517,28,2,115062.61,1,1,0,179056.23,0,False,False,True,0.0,,15748718
834,49,8,160602.25,2,1,0,129273.94,0,False,False,False,0.27,Low,15594404
571,42,4,108825.34,3,1,0,55558.51,1,False,False,False,0.99,High,15751158
576,36,8,166287.85,1,1,1,23305.85,0,True,False,False,0.04,Low,15593470
718,31,1,152663.77,1,0,1,17128.64,0,False,False,False,0.02,Low,15695129
636,31,9,80844.69,2,1,1,74641.9,0,True,False,False,0.02,Low,15640865
566,40,2,97001.36,2,1,0,154486.01,0,True,False,False,0.18,Low,15714080
711,64,4,0.0,2,1,1,3185.67,0,False,False,True,0.03,Low,15648721
574,39,2,122524.61,2,1,0,88463.63,0,False,False,False,0.08,Low,15801466
619,35,8,132292.63,1,1,0,65682.93,0,False,False,False,0.05,Low,15750248
588,24,0,0.0,2,1,1,140586.08,0,False,False,False,0.01,Low,15758726
760,49,9,91502.99,1,1,0,117232.9,1,True,False,False,0.94,High,15781553
665,52,3,0.0,1,1,0,116137.01,1,False,False,True,0.95,High,15649121
739,29,3,59385.98,2,1,1,105533.96,0,True,False,True,0.0,,15674811
641,77,9,0.0,3,1,1,81514.06,0,False,False,True,0.24,Low,15646037
685,21,6,97956.5,1,1,1,164966.27,0,True,False,False,0.05,Low,15722578
594,49,4,0.0,2,1,1,23631.55,0,False,False,False,0.14,Low,15665695
557,40,4,0.0,2,0,1,105433.53,0,False,True,False,0.1,Low,15801062
697,27,8,141223.68,2,1,0,90591.15,0,False,False,True,0.04,Low,15662955
656,18,10,151762.74,1,0,1,127014.32,0,False,False,True,0.05,Low,15770309
712,43,1,141749.74,2,0,1,90905.26,0,True,False,True,0.14,Low,15657386
689,38,5,75075.14,1,1,1,8651.92,1,False,True,True,0.67,Medium,15777797
697,25,4,165686.11,2,1,0,15467.98,0,False,False,False,0.01,Low,15783955
589,38,2,0.0,1,1,0,79915.28,0,False,False,True,0.35,Medium,15804516
525,25,10,0.0,2,1,0,69361.95,0,False,True,False,0.04,Low,15681758
680,44,3,0.0,2,1,0,86935.08,0,False,False,True,0.02,Low,15630321
617,28,0,0.0,2,1,1,7597.83,1,False,False,False,0.07,Low,15588248
680,32,5,92961.61,1,1,0,116957.6,0,False,False,True,0.01,Low,15591932
662,30,9,0.0,2,0,1,157884.83,0,False,True,False,0.0,,15810347
736,46,5,130812.91,1,1,1,77981.54,1,True,False,True,0.8,High,15595303
657,57,8,107174.58,1,1,1,126369.55,1,True,False,True,0.82,High,15634950
350,54,1,152677.48,1,1,1,191973.49,1,False,True,True,0.59,Medium,15685372
617,30,3,132005.77,1,1,0,142940.39,0,False,False,True,0.0,,15745827
562,35,7,0.0,1,0,0,48869.67,0,False,False,True,0.06,Low,15755868
705,23,5,0.0,2,1,1,73131.73,0,False,True,False,0.02,Low,15735222
516,33,7,127305.5,1,1,1,120037.36,0,False,False,False,0.0,,15604804
573,37,6,0.0,2,1,0,193995.37,0,False,False,False,0.01,Low,15718944
538,31,0,0.0,2,0,0,179453.66,0,False,True,False,0.0,,15678626
699,39,9,0.0,1,1,0,80963.92,0,False,False,True,0.04,Low,15571550
504,32,8,170291.22,2,0,1,15658.99,0,True,False,True,0.06,Low,15723053
583,47,5,102562.23,1,1,0,92708.1,0,False,True,True,0.1,Low,15661528
712,53,2,111061.01,2,0,0,26542.17,0,False,True,True,0.3,Low,15754177
626,62,3,0.0,1,1,1,65010.74,0,False,True,True,0.12,Low,15683544
631,34,4,124379.14,1,1,0,106892.91,0,False,False,False,0.02,Low,15708048
663,37,7,0.0,1,1,1,185210.63,0,False,False,False,0.1,Low,15701109
506,41,3,57745.76,1,1,0,4035.46,0,True,False,False,0.06,Low,15600110
570,50,5,129293.74,1,1,0,177805.44,1,True,False,False,0.94,High,15651533
703,45,7,0.0,2,1,1,68831.72,0,False,False,False,0.02,Low,15777904
698,40,8,150777.1,1,1,0,114732.62,0,True,False,False,0.13,Low,15655574
731,41,4,0.0,2,1,0,22299.27,0,False,True,True,0.04,Low,15569423
625,34,6,0.0,2,0,0,197283.2,0,False,False,True,0.05,Low,15718106
634,31,9,108632.48,1,1,1,179485.96,1,False,True,True,0.65,Medium,15585067
616,59,5,153861.1,1,1,1,17699.48,0,False,False,True,0.06,Low,15675501
500,56,1,100374.58,1,1,0,118490.8,1,False,False,True,0.94,High,15633233
446,32,8,0.0,2,0,0,133292.94,0,False,False,True,0.0,,15667134
669,47,9,61196.54,1,1,0,58170.24,0,False,False,False,0.54,Medium,15659105
581,31,6,116891.72,1,1,0,107137.3,0,True,False,True,0.06,Low,15575409
704,54,6,133656.91,3,1,0,145071.33,1,True,False,False,0.98,High,15752342
748,44,2,92911.52,1,0,1,85495.24,0,False,False,True,0.26,Low,15654851
680,31,9,119825.75,2,1,1,101139.3,0,False,True,False,0.02,Low,15741429
655,37,7,111852.84,2,1,0,10511.13,0,False,False,False,0.09,Low,15682356
690,32,0,106683.52,2,1,1,137916.49,0,True,False,True,0.02,Low,15806447
695,40,7,139022.24,1,0,1,193383.13,0,True,False,True,0.41,Medium,15800229
700,40,4,148571.07,1,1,0,189826.96,1,True,False,False,0.66,Medium,15663441
773,52,4,0.0,1,0,1,144113.42,0,False,False,True,0.24,Low,15791991
749,42,1,129776.72,2,0,1,143538.51,0,False,False,True,0.05,Low,15775082
611,46,5,0.0,1,1,0,77677.14,1,False,False,False,0.86,High,15579706
606,46,8,0.0,2,1,1,183717.94,0,False,True,False,0.02,Low,15718247
554,24,10,0.0,1,0,0,92180.62,0,False,False,True,0.06,Low,15755722
567,37,7,0.0,2,1,1,28690.9,0,False,False,False,0.0,,15582259
559,24,3,114739.92,1,1,0,85891.02,1,False,True,True,0.75,High,15716994
594,41,2,122545.65,2,1,1,42050.24,0,True,False,True,0.19,Low,15586880
513,37,6,0.0,2,1,0,110142.34,0,False,False,False,0.01,Low,15713854
652,26,1,131908.35,1,1,1,179269.79,0,True,False,False,0.11,Low,15780835
680,42,7,105722.69,1,1,1,90558.24,1,True,False,False,0.81,High,15675896
784,33,10,0.0,2,1,0,162022.47,0,False,True,True,0.01,Low,15658459
812,44,8,0.0,3,1,0,66926.83,1,False,True,False,0.92,High,15658057
784,40,8,0.0,2,1,0,108891.3,0,False,True,False,0.03,Low,15801767
570,18,4,82767.42,1,1,0,71811.9,0,False,False,False,0.05,Low,15569178
712,42,1,87842.98,1,0,0,92223.59,0,False,False,False,0.15,Low,15731478
705,39,6,133261.13,1,1,1,78065.9,0,False,True,True,0.02,Low,15811236
681,32,3,0.0,2,1,1,59679.9,0,False,True,False,0.02,Low,15746749
620,41,0,97925.11,1,1,0,85000.32,0,False,False,True,0.04,Low,15662758
711,52,5,0.0,1,1,1,159808.95,0,False,False,True,0.39,Medium,15709387
613,24,7,140453.91,1,1,0,129001.3,0,False,False,False,0.08,Low,15572093
613,20,0,117356.19,1,0,0,113557.7,1,True,False,False,0.68,Medium,15713826
682,36,5,0.0,2,1,1,147758.51,0,False,True,True,0.0,,15570205
850,37,4,137204.77,1,1,1,28865.59,0,False,True,True,0.04,Low,15589348
601,41,1,0.0,2,0,1,160607.06,0,False,False,False,0.03,Low,15804610
595,35,8,0.0,1,1,0,100015.79,1,False,True,True,0.82,High,15700854
675,36,3,54098.18,2,0,1,54478.52,0,False,True,True,0.01,Low,15758836
591,31,8,0.0,1,1,1,141677.33,0,False,True,True,0.2,Low,15772933
602,23,7,113758.48,2,0,0,84077.6,0,False,False,True,0.03,Low,15809006
554,34,8,0.0,1,0,1,106981.03,0,False,True,False,0.05,Low,15689612
541,37,9,118636.92,1,1,1,73551.44,0,False,False,True,0.02,Low,15744614
506,34,7,0.0,2,0,0,115842.1,0,False,False,True,0.0,,15704250
814,44,8,95488.82,2,0,0,107013.59,0,True,False,True,0.11,Low,15700255
683,30,8,110829.52,2,0,0,24938.84,0,False,False,True,0.01,Low,15669410
485,51,7,144244.59,2,1,0,51113.14,0,True,False,True,0.26,Low,15807595
696,31,8,122021.92,2,1,0,33828.64,0,True,False,False,0.06,Low,15664523
608,30,8,0.0,2,1,0,128875.86,0,False,False,False,0.01,Low,15642833
792,50,9,0.0,4,1,1,194700.81,1,False,False,True,0.93,High,15605279
686,22,5,0.0,2,1,0,158974.45,0,False,True,True,0.02,Low,15713644
790,42,1,85839.62,1,1,0,198182.73,0,True,False,True,0.13,Low,15750466
654,29,4,96974.97,1,0,1,141404.07,0,False,False,False,0.02,Low,15739054
452,35,4,148172.44,1,1,1,4175.68,0,False,False,True,0.03,Low,15612771
719,38,0,0.0,1,1,0,126876.47,0,False,True,True,0.12,Low,15788483
707,40,5,0.0,2,1,0,41052.82,0,False,False,False,0.05,Low,15732832
699,49,2,0.0,1,0,0,105760.01,0,False,False,False,0.41,Medium,15772892
850,30,2,0.0,2,0,1,27937.12,0,False,True,True,0.01,Low,15713843
828,28,8,134766.85,1,1,0,79355.87,0,False,True,True,0.08,Low,15567993
850,30,5,123210.56,2,1,1,102180.27,0,True,False,True,0.01,Low,15617603
712,47,1,139887.01,1,1,1,95719.73,0,False,True,True,0.11,Low,15744983
634,44,9,149961.11,1,1,0,57121.51,0,False,False,True,0.41,Medium,15630419
730,45,6,152880.97,1,0,0,162478.11,0,True,False,True,0.29,Low,15738828
685,43,9,108589.47,2,0,1,194808.51,0,True,False,True,0.0,,15778025
809,33,9,0.0,1,1,1,124045.65,0,False,True,True,0.02,Low,15799479
707,35,3,56674.48,1,1,0,17987.4,1,False,True,False,0.77,High,15684269
648,32,8,0.0,1,1,0,133653.38,0,False,True,True,0.22,Low,15762745
760,57,1,0.0,2,1,1,25101.17,0,False,True,False,0.03,Low,15746970
805,33,3,105663.56,2,0,1,33330.89,0,True,False,False,0.11,Low,15725024
585,39,7,0.0,2,1,0,2401.26,0,False,False,False,0.03,Low,15592116
595,30,5,100683.54,1,1,1,178361.04,0,False,True,False,0.1,Low,15624391
630,42,6,0.0,2,1,0,162697.93,0,False,False,True,0.03,Low,15567422
627,29,5,139541.58,2,1,0,80607.33,0,True,False,True,0.03,Low,15612627
631,37,2,121801.72,2,0,1,23146.62,0,True,False,False,0.05,Low,15574879
776,38,5,112281.7,1,0,1,89893.6,0,True,False,True,0.13,Low,15745107
676,36,4,0.0,2,1,1,3173.31,0,False,True,False,0.02,Low,15734491
758,40,5,93499.82,2,0,0,123218.81,0,False,True,False,0.06,Low,15675320
637,33,0,132255.99,2,0,1,74588.41,0,False,False,True,0.05,Low,15643824
850,20,7,0.0,2,1,0,31288.77,0,False,False,True,0.03,Low,15643438
601,44,4,0.0,2,1,0,58561.31,0,False,True,False,0.24,Low,15721730
735,49,5,121973.28,1,1,0,148804.36,0,False,False,True,0.59,Medium,15680727
614,32,7,99462.8,2,1,1,51117.06,0,True,False,True,0.0,,15752508
672,21,3,165878.76,2,1,1,164537.17,0,True,False,False,0.0,,15808846
642,30,8,117494.27,1,0,0,61977.82,0,False,False,True,0.02,Low,15727251
633,29,0,138577.34,1,1,0,193362.99,0,True,False,False,0.07,Low,15663489
769,39,9,0.0,1,1,1,47722.79,0,False,True,True,0.05,Low,15683677
796,41,8,107525.07,1,1,0,18510.41,0,False,True,True,0.04,Low,15596414
715,23,7,139224.92,2,1,0,65057.71,0,False,False,True,0.06,Low,15730639
695,42,7,121453.63,1,0,0,46374.64,0,False,False,False,0.14,Low,15672132
747,25,4,0.0,2,0,1,42039.67,0,False,False,False,0.0,,15742638
584,54,1,77354.37,1,0,0,138192.98,1,True,False,False,0.93,High,15578603
476,40,6,0.0,1,1,1,22735.45,0,False,False,True,0.18,Low,15726088
850,39,7,79259.99,1,0,1,186910.74,0,False,False,False,0.09,Low,15682533
529,30,2,116295.29,1,1,0,75285.47,0,False,False,True,0.0,,15772995
584,59,1,0.0,1,0,1,130260.11,1,False,True,False,0.41,Medium,15765694
586,34,9,74309.81,1,1,0,15034.93,0,True,False,True,0.1,Low,15659486
674,34,2,152797.9,1,1,0,175709.4,1,True,False,True,0.66,Medium,15568963
552,42,9,133701.07,2,1,0,101069.71,1,False,False,True,0.66,Medium,15703820
601,33,7,114430.18,2,1,1,153012.13,0,True,False,False,0.02,Low,15569410
541,29,7,127504.57,1,0,0,86173.92,0,False,False,True,0.0,,15632256
744,41,2,84113.41,1,1,0,197548.63,0,True,False,False,0.12,Low,15724466
595,23,10,101126.66,2,0,0,37042.8,0,False,True,False,0.04,Low,15777639
724,33,5,103564.83,2,1,0,121085.72,0,True,False,True,0.02,Low,15802501
533,52,7,0.0,1,0,1,194113.99,1,False,True,False,0.93,High,15778410
618,37,2,168178.21,2,0,1,101273.23,0,False,False,True,0.01,Low,15670702
523,39,1,143903.11,1,1,1,118711.75,1,True,False,False,0.77,High,15704763
642,30,5,129753.69,1,1,0,582.53,0,True,False,False,0.48,Medium,15645544
584,35,9,0.0,2,1,0,192381.21,0,False,False,True,0.01,Low,15757646
521,38,5,110641.18,1,0,1,136507.69,1,False,False,True,0.08,Low,15701121
662,36,4,166909.2,2,1,0,138871.12,1,False,False,False,0.69,Medium,15796313
758,34,1,154139.45,1,1,1,60728.89,0,False,False,False,0.02,Low,15815660
717,38,7,97459.06,1,0,0,189175.71,0,False,False,True,0.03,Low,15602844
611,40,1,0.0,2,1,1,102547.56,0,False,False,True,0.01,Low,15636238
766,43,6,112088.04,2,1,1,36706.56,0,True,False,True,0.2,Low,15770101
636,34,3,0.0,2,1,1,44756.25,0,False,False,False,0.03,Low,15645543
814,48,7,0.0,2,1,1,132870.15,0,False,False,False,0.02,Low,15596397
760,28,1,141038.57,2,0,0,16287.38,0,False,True,True,0.1,Low,15770525
607,39,2,84468.67,2,1,1,121945.42,0,True,False,True,0.04,Low,15684267
725,36,4,118520.26,1,0,0,131173.9,1,False,True,False,0.04,Low,15689980
600,37,1,142663.46,1,0,1,88669.89,0,False,False,True,0.0,,15633260
656,27,4,118627.16,2,1,1,160835.3,0,True,False,True,0.0,,15756471
640,34,1,137523.02,1,0,0,24761.36,0,False,True,True,0.08,Low,15721303
439,28,7,110976.23,2,1,0,138526.96,0,False,False,True,0.01,Low,15802256
549,38,8,107283.4,1,0,0,157442.75,0,False,False,False,0.06,Low,15725664
622,38,5,0.0,2,0,0,105295.77,0,False,False,True,0.0,,15674851
715,34,4,124314.45,1,0,0,97782.92,0,False,False,True,0.01,Low,15701946
657,41,5,95858.37,1,1,1,68255.88,0,False,False,False,0.02,Low,15748947
